,RunId,iteration,Step,reproduce_prob,growback_factor,SsAgent
0,0,0,0,0.0,0.05,100
1,0,0,1,0.0,0.05,100
2,0,0,2,0.0,0.05,100
3,0,0,3,0.0,0.05,100
4,0,0,4,0.0,0.05,97
5,0,0,5,0.0,0.05,97
6,0,0,6,0.0,0.05,92
7,0,0,7,0.0,0.05,85
8,0,0,8,0.0,0.05,80
9,0,0,9,0.0,0.05,79
10,0,0,10,0.0,0.05,76
11,0,0,11,0.0,0.05,72
12,0,0,12,0.0,0.05,70
13,0,0,13,0.0,0.05,69
14,0,0,14,0.0,0.05,67
15,0,0,15,0.0,0.05,67
16,0,0,16,0.0,0.05,67
17,0,0,17,0.0,0.05,66
18,0,0,18,0.0,0.05,64
19,0,0,19,0.0,0.05,62
20,0,0,20,0.0,0.05,61
21,0,0,21,0.0,0.05,57
22,0,0,22,0.0,0.05,55
23,0,0,23,0.0,0.05,54
24,0,0,24,0.0,0.05,54
25,0,0,25,0.0,0.05,53
26,0,0,26,0.0,0.05,52
27,0,0,27,0.0,0.05,49
28,0,0,28,0.0,0.05,47
29,0,0,29,0.0,0.05,45
30,0,0,30,0.0,0.05,44
31,0,0,31,0.0,0.05,41
32,0,0,32,0.0,0.05,40
33,0,0,33,0.0,0.05,37
34,0,0,34,0.0,0.05,33
35,0,0,35,0.0,0.05,31
36,0,0,36,0.0,0.05,30
37,0,0,37,0.0,0.05,29
38,0,0,38,0.0,0.05,29
39,0,0,39,0.0,0.05,27
40,0,0,40,0.0,0.05,26
41,0,0,41,0.0,0.05,25
42,0,0,42,0.0,0.05,25
43,0,0,43,0.0,0.05,25
44,0,0,44,0.0,0.05,25
45,0,0,45,0.0,0.05,25
46,0,0,46,0.0,0.05,25
47,0,0,47,0.0,0.05,24
48,0,0,48,0.0,0.05,24
49,0,0,49,0.0,0.05,24
50,0,0,50,0.0,0.05,23
51,0,0,51,0.0,0.05,23
52,0,0,52,0.0,0.05,23
53,0,0,53,0.0,0.05,23
54,0,0,54,0.0,0.05,23
55,0,0,55,0.0,0.05,23
56,0,0,56,0.0,0.05,23
57,0,0,57,0.0,0.05,23
58,0,0,58,0.0,0.05,23
59,0,0,59,0.0,0.05,23
60,0,0,60,0.0,0.05,23
61,0,0,61,0.0,0.05,23
62,0,0,62,0.0,0.05,23
63,0,0,63,0.0,0.05,23
64,0,0,64,0.0,0.05,23
65,0,0,65,0.0,0.05,23
66,0,0,66,0.0,0.05,23
67,0,0,67,0.0,0.05,23
68,0,0,68,0.0,0.05,23
69,0,0,69,0.0,0.05,23
70,0,0,70,0.0,0.05,23
71,0,0,71,0.0,0.05,23
72,0,0,72,0.0,0.05,23
73,0,0,73,0.0,0.05,23
74,0,0,74,0.0,0.05,23
75,0,0,75,0.0,0.05,23
76,0,0,76,0.0,0.05,23
77,0,0,77,0.0,0.05,23
78,0,0,78,0.0,0.05,23
79,0,0,79,0.0,0.05,23
80,0,0,80,0.0,0.05,23
81,0,0,81,0.0,0.05,23
82,0,0,82,0.0,0.05,23
83,0,0,83,0.0,0.05,23
84,0,0,84,0.0,0.05,23
85,0,0,85,0.0,0.05,23
86,0,0,86,0.0,0.05,23
87,0,0,87,0.0,0.05,23
88,0,0,88,0.0,0.05,23
89,0,0,89,0.0,0.05,23
90,0,0,90,0.0,0.05,22
91,0,0,91,0.0,0.05,22
92,0,0,92,0.0,0.05,22
93,0,0,93,0.0,0.05,22
94,0,0,94,0.0,0.05,22
95,0,0,95,0.0,0.05,22
96,0,0,96,0.0,0.05,22
97,0,0,97,0.0,0.05,22
98,0,0,98,0.0,0.05,22
99,0,0,99,0.0,0.05,22
100,0,0,100,0.0,0.05,22
101,1,1,0,0.0,0.05,100
102,1,1,1,0.0,0.05,100
103,1,1,2,0.0,0.05,100
104,1,1,3,0.0,0.05,100
105,1,1,4,0.0,0.05,99
106,1,1,5,0.0,0.05,96
107,1,1,6,0.0,0.05,92
108,1,1,7,0.0,0.05,88
109,1,1,8,0.0,0.05,87
110,1,1,9,0.0,0.05,86
111,1,1,10,0.0,0.05,84
112,1,1,11,0.0,0.05,83
113,1,1,12,0.0,0.05,82
114,1,1,13,0.0,0.05,77
115,1,1,14,0.0,0.05,77
116,1,1,15,0.0,0.05,75
117,1,1,16,0.0,0.05,73
118,1,1,17,0.0,0.05,72
119,1,1,18,0.0,0.05,71
120,1,1,19,0.0,0.05,70
121,1,1,20,0.0,0.05,68
122,1,1,21,0.0,0.05,66
123,1,1,22,0.0,0.05,61
124,1,1,23,0.0,0.05,57
125,1,1,24,0.0,0.05,56
126,1,1,25,0.0,0.05,53
127,1,1,26,0.0,0.05,51
128,1,1,27,0.0,0.05,49
129,1,1,28,0.0,0.05,49
130,1,1,29,0.0,0.05,47
131,1,1,30,0.0,0.05,47
132,1,1,31,0.0,0.05,45
133,1,1,32,0.0,0.05,42
134,1,1,33,0.0,0.05,39
135,1,1,34,0.0,0.05,39
136,1,1,35,0.0,0.05,38
137,1,1,36,0.0,0.05,37
138,1,1,37,0.0,0.05,37
139,1,1,38,0.0,0.05,36
140,1,1,39,0.0,0.05,36
141,1,1,40,0.0,0.05,35
142,1,1,41,0.0,0.05,34
143,1,1,42,0.0,0.05,33
144,1,1,43,0.0,0.05,33
145,1,1,44,0.0,0.05,31
146,1,1,45,0.0,0.05,31
147,1,1,46,0.0,0.05,31
148,1,1,47,0.0,0.05,28
149,1,1,48,0.0,0.05,28
150,1,1,49,0.0,0.05,28
151,1,1,50,0.0,0.05,27
152,1,1,51,0.0,0.05,27
153,1,1,52,0.0,0.05,27
154,1,1,53,0.0,0.05,27
155,1,1,54,0.0,0.05,26
156,1,1,55,0.0,0.05,26
157,1,1,56,0.0,0.05,26
158,1,1,57,0.0,0.05,26
159,1,1,58,0.0,0.05,26
160,1,1,59,0.0,0.05,26
161,1,1,60,0.0,0.05,26
162,1,1,61,0.0,0.05,26
163,1,1,62,0.0,0.05,26
164,1,1,63,0.0,0.05,26
165,1,1,64,0.0,0.05,26
166,1,1,65,0.0,0.05,26
167,1,1,66,0.0,0.05,26
168,1,1,67,0.0,0.05,26
169,1,1,68,0.0,0.05,25
170,1,1,69,0.0,0.05,25
171,1,1,70,0.0,0.05,25
172,1,1,71,0.0,0.05,25
173,1,1,72,0.0,0.05,25
174,1,1,73,0.0,0.05,25
175,1,1,74,0.0,0.05,25
176,1,1,75,0.0,0.05,25
177,1,1,76,0.0,0.05,25
178,1,1,77,0.0,0.05,25
179,1,1,78,0.0,0.05,25
180,1,1,79,0.0,0.05,25
181,1,1,80,0.0,0.05,25
182,1,1,81,0.0,0.05,25
183,1,1,82,0.0,0.05,25
184,1,1,83,0.0,0.05,25
185,1,1,84,0.0,0.05,25
186,1,1,85,0.0,0.05,25
187,1,1,86,0.0,0.05,25
188,1,1,87,0.0,0.05,25
189,1,1,88,0.0,0.05,25
190,1,1,89,0.0,0.05,25
191,1,1,90,0.0,0.05,25
192,1,1,91,0.0,0.05,25
193,1,1,92,0.0,0.05,25
194,1,1,93,0.0,0.05,25
195,1,1,94,0.0,0.05,25
196,1,1,95,0.0,0.05,25
197,1,1,96,0.0,0.05,25
198,1,1,97,0.0,0.05,25
199,1,1,98,0.0,0.05,25
200,1,1,99,0.0,0.05,25
201,1,1,100,0.0,0.05,25
