,RunId,iteration,Step,reproduce_prob,growback_factor,SsAgent
0,0,0,0,0.0,0.5,100
1,0,0,1,0.0,0.5,100
2,0,0,2,0.0,0.5,100
3,0,0,3,0.0,0.5,100
4,0,0,4,0.0,0.5,98
5,0,0,5,0.0,0.5,93
6,0,0,6,0.0,0.5,91
7,0,0,7,0.0,0.5,87
8,0,0,8,0.0,0.5,83
9,0,0,9,0.0,0.5,82
10,0,0,10,0.0,0.5,79
11,0,0,11,0.0,0.5,75
12,0,0,12,0.0,0.5,74
13,0,0,13,0.0,0.5,72
14,0,0,14,0.0,0.5,72
15,0,0,15,0.0,0.5,71
16,0,0,16,0.0,0.5,70
17,0,0,17,0.0,0.5,68
18,0,0,18,0.0,0.5,68
19,0,0,19,0.0,0.5,67
20,0,0,20,0.0,0.5,67
21,0,0,21,0.0,0.5,66
22,0,0,22,0.0,0.5,64
23,0,0,23,0.0,0.5,64
24,0,0,24,0.0,0.5,64
25,0,0,25,0.0,0.5,64
26,0,0,26,0.0,0.5,64
27,0,0,27,0.0,0.5,64
28,0,0,28,0.0,0.5,64
29,0,0,29,0.0,0.5,64
30,0,0,30,0.0,0.5,64
31,0,0,31,0.0,0.5,64
32,0,0,32,0.0,0.5,64
33,0,0,33,0.0,0.5,64
34,0,0,34,0.0,0.5,62
35,0,0,35,0.0,0.5,62
36,0,0,36,0.0,0.5,62
37,0,0,37,0.0,0.5,62
38,0,0,38,0.0,0.5,62
39,0,0,39,0.0,0.5,62
40,0,0,40,0.0,0.5,62
41,0,0,41,0.0,0.5,62
42,0,0,42,0.0,0.5,62
43,0,0,43,0.0,0.5,62
44,0,0,44,0.0,0.5,62
45,0,0,45,0.0,0.5,62
46,0,0,46,0.0,0.5,62
47,0,0,47,0.0,0.5,62
48,0,0,48,0.0,0.5,62
49,0,0,49,0.0,0.5,62
50,0,0,50,0.0,0.5,62
51,0,0,51,0.0,0.5,62
52,0,0,52,0.0,0.5,62
53,0,0,53,0.0,0.5,62
54,0,0,54,0.0,0.5,62
55,0,0,55,0.0,0.5,62
56,0,0,56,0.0,0.5,62
57,0,0,57,0.0,0.5,62
58,0,0,58,0.0,0.5,62
59,0,0,59,0.0,0.5,62
60,0,0,60,0.0,0.5,61
61,0,0,61,0.0,0.5,61
62,0,0,62,0.0,0.5,61
63,0,0,63,0.0,0.5,61
64,0,0,64,0.0,0.5,61
65,0,0,65,0.0,0.5,61
66,0,0,66,0.0,0.5,61
67,0,0,67,0.0,0.5,61
