,RunId,iteration,Step,reproduce_prob,growback_factor,SsAgent
0,0,0,0,0.0,1.5,100
1,0,0,1,0.0,1.5,100
2,0,0,2,0.0,1.5,100
3,0,0,3,0.0,1.5,100
4,0,0,4,0.0,1.5,98
5,0,0,5,0.0,1.5,95
6,0,0,6,0.0,1.5,92
7,0,0,7,0.0,1.5,88
8,0,0,8,0.0,1.5,82
9,0,0,9,0.0,1.5,76
10,0,0,10,0.0,1.5,73
11,0,0,11,0.0,1.5,73
12,0,0,12,0.0,1.5,72
13,0,0,13,0.0,1.5,67
14,0,0,14,0.0,1.5,67
15,0,0,15,0.0,1.5,67
16,0,0,16,0.0,1.5,67
17,0,0,17,0.0,1.5,66
18,0,0,18,0.0,1.5,65
19,0,0,19,0.0,1.5,64
20,0,0,20,0.0,1.5,64
21,0,0,21,0.0,1.5,64
22,0,0,22,0.0,1.5,63
23,0,0,23,0.0,1.5,62
24,0,0,24,0.0,1.5,61
25,0,0,25,0.0,1.5,60
26,0,0,26,0.0,1.5,60
27,0,0,27,0.0,1.5,60
28,0,0,28,0.0,1.5,60
29,0,0,29,0.0,1.5,60
30,0,0,30,0.0,1.5,60
31,0,0,31,0.0,1.5,60
32,0,0,32,0.0,1.5,60
33,0,0,33,0.0,1.5,60
34,0,0,34,0.0,1.5,60
35,0,0,35,0.0,1.5,60
36,0,0,36,0.0,1.5,60
37,0,0,37,0.0,1.5,60
38,0,0,38,0.0,1.5,60
39,0,0,39,0.0,1.5,60
40,0,0,40,0.0,1.5,60
41,0,0,41,0.0,1.5,60
42,0,0,42,0.0,1.5,60
43,0,0,43,0.0,1.5,60
44,0,0,44,0.0,1.5,60
45,0,0,45,0.0,1.5,60
46,0,0,46,0.0,1.5,60
47,0,0,47,0.0,1.5,60
48,0,0,48,0.0,1.5,60
49,0,0,49,0.0,1.5,60
50,0,0,50,0.0,1.5,60
51,0,0,51,0.0,1.5,60
52,0,0,52,0.0,1.5,60
53,0,0,53,0.0,1.5,60
54,0,0,54,0.0,1.5,60
55,0,0,55,0.0,1.5,60
56,0,0,56,0.0,1.5,60
57,0,0,57,0.0,1.5,60
58,0,0,58,0.0,1.5,60
59,0,0,59,0.0,1.5,60
60,0,0,60,0.0,1.5,60
61,0,0,61,0.0,1.5,60
62,0,0,62,0.0,1.5,60
63,0,0,63,0.0,1.5,60
64,0,0,64,0.0,1.5,60
65,0,0,65,0.0,1.5,60
66,0,0,66,0.0,1.5,60
67,0,0,67,0.0,1.5,60
68,0,0,68,0.0,1.5,60
69,0,0,69,0.0,1.5,60
70,0,0,70,0.0,1.5,60
71,0,0,71,0.0,1.5,60
72,0,0,72,0.0,1.5,60
73,0,0,73,0.0,1.5,60
74,0,0,74,0.0,1.5,60
75,0,0,75,0.0,1.5,60
76,0,0,76,0.0,1.5,60
77,0,0,77,0.0,1.5,60
78,0,0,78,0.0,1.5,60
79,0,0,79,0.0,1.5,60
80,0,0,80,0.0,1.5,60
81,0,0,81,0.0,1.5,60
82,0,0,82,0.0,1.5,60
83,0,0,83,0.0,1.5,60
84,0,0,84,0.0,1.5,60
85,0,0,85,0.0,1.5,60
86,0,0,86,0.0,1.5,60
87,0,0,87,0.0,1.5,60
88,0,0,88,0.0,1.5,60
89,0,0,89,0.0,1.5,60
90,0,0,90,0.0,1.5,60
91,0,0,91,0.0,1.5,60
92,0,0,92,0.0,1.5,60
93,0,0,93,0.0,1.5,60
94,0,0,94,0.0,1.5,60
95,0,0,95,0.0,1.5,60
96,0,0,96,0.0,1.5,60
97,0,0,97,0.0,1.5,60
98,0,0,98,0.0,1.5,60
99,0,0,99,0.0,1.5,60
100,0,0,100,0.0,1.5,60
101,1,1,0,0.0,1.5,100
102,1,1,1,0.0,1.5,100
103,1,1,2,0.0,1.5,100
104,1,1,3,0.0,1.5,100
105,1,1,4,0.0,1.5,98
106,1,1,5,0.0,1.5,97
107,1,1,6,0.0,1.5,95
108,1,1,7,0.0,1.5,92
109,1,1,8,0.0,1.5,90
110,1,1,9,0.0,1.5,86
111,1,1,10,0.0,1.5,85
112,1,1,11,0.0,1.5,83
113,1,1,12,0.0,1.5,81
114,1,1,13,0.0,1.5,76
115,1,1,14,0.0,1.5,76
116,1,1,15,0.0,1.5,73
117,1,1,16,0.0,1.5,72
118,1,1,17,0.0,1.5,71
119,1,1,18,0.0,1.5,71
120,1,1,19,0.0,1.5,71
121,1,1,20,0.0,1.5,71
122,1,1,21,0.0,1.5,70
123,1,1,22,0.0,1.5,70
124,1,1,23,0.0,1.5,69
125,1,1,24,0.0,1.5,68
126,1,1,25,0.0,1.5,68
127,1,1,26,0.0,1.5,68
128,1,1,27,0.0,1.5,68
129,1,1,28,0.0,1.5,68
130,1,1,29,0.0,1.5,68
