,RunId,iteration,Step,reproduce_prob,growback_factor,SsAgent
0,0,0,0,0.5,0.15,100
1,0,0,1,0.5,0.15,100
2,0,0,2,0.5,0.15,154
3,0,0,3,0.5,0.15,222
4,0,0,4,0.5,0.15,274
5,0,0,5,0.5,0.15,335
6,0,0,6,0.5,0.15,383
7,0,0,7,0.5,0.15,390
8,0,0,8,0.5,0.15,302
9,0,0,9,0.5,0.15,224
10,0,0,10,0.5,0.15,163
11,0,0,11,0.5,0.15,96
12,0,0,12,0.5,0.15,45
13,0,0,13,0.5,0.15,16
14,0,0,14,0.5,0.15,4
15,1,1,0,0.5,0.15,100
16,1,1,1,0.5,0.15,100
17,1,1,2,0.5,0.15,150
18,1,1,3,0.5,0.15,225
19,1,1,4,0.5,0.15,291
20,1,1,5,0.5,0.15,359
21,1,1,6,0.5,0.15,409
22,1,1,7,0.5,0.15,409
23,1,1,8,0.5,0.15,365
24,1,1,9,0.5,0.15,252
25,1,1,10,0.5,0.15,148
26,1,1,11,0.5,0.15,64
27,1,1,12,0.5,0.15,16
28,1,1,13,0.5,0.15,6
29,1,1,14,0.5,0.15,4
