,RunId,iteration,Step,reproduce_prob,growback_factor,SsAgent
0,0,0,0,0.1,1.5,100
1,0,0,1,0.1,1.5,100
2,0,0,2,0.1,1.5,109
3,0,0,3,0.1,1.5,111
4,0,0,4,0.1,1.5,118
5,0,0,5,0.1,1.5,121
6,0,0,6,0.1,1.5,131
7,0,0,7,0.1,1.5,128
8,0,0,8,0.1,1.5,130
9,0,0,9,0.1,1.5,137
10,0,0,10,0.1,1.5,139
11,0,0,11,0.1,1.5,147
12,0,0,12,0.1,1.5,160
13,0,0,13,0.1,1.5,172
14,0,0,14,0.1,1.5,189
15,0,0,15,0.1,1.5,202
16,0,0,16,0.1,1.5,222
17,0,0,17,0.1,1.5,245
18,0,0,18,0.1,1.5,257
19,0,0,19,0.1,1.5,279
20,0,0,20,0.1,1.5,308
21,0,0,21,0.1,1.5,327
22,0,0,22,0.1,1.5,347
23,0,0,23,0.1,1.5,366
24,0,0,24,0.1,1.5,392
25,0,0,25,0.1,1.5,421
26,0,0,26,0.1,1.5,453
27,0,0,27,0.1,1.5,486
28,0,0,28,0.1,1.5,515
29,0,0,29,0.1,1.5,533
30,0,0,30,0.1,1.5,539
31,0,0,31,0.1,1.5,561
32,0,0,32,0.1,1.5,590
33,0,0,33,0.1,1.5,608
34,0,0,34,0.1,1.5,632
35,0,0,35,0.1,1.5,655
36,0,0,36,0.1,1.5,687
37,0,0,37,0.1,1.5,721
38,0,0,38,0.1,1.5,744
39,0,0,39,0.1,1.5,787
40,0,0,40,0.1,1.5,831
41,0,0,41,0.1,1.5,880
42,0,0,42,0.1,1.5,931
43,0,0,43,0.1,1.5,972
44,0,0,44,0.1,1.5,1021
45,0,0,45,0.1,1.5,1061
46,0,0,46,0.1,1.5,1094
47,0,0,47,0.1,1.5,1097
48,0,0,48,0.1,1.5,1061
49,0,0,49,0.1,1.5,1050
50,0,0,50,0.1,1.5,1051
51,0,0,51,0.1,1.5,1043
52,0,0,52,0.1,1.5,1011
53,0,0,53,0.1,1.5,1029
54,0,0,54,0.1,1.5,1034
55,0,0,55,0.1,1.5,1011
56,0,0,56,0.1,1.5,1008
57,0,0,57,0.1,1.5,1017
58,0,0,58,0.1,1.5,1008
59,0,0,59,0.1,1.5,1002
60,0,0,60,0.1,1.5,986
61,0,0,61,0.1,1.5,977
62,0,0,62,0.1,1.5,976
63,0,0,63,0.1,1.5,977
64,0,0,64,0.1,1.5,970
65,0,0,65,0.1,1.5,985
66,0,0,66,0.1,1.5,1002
67,0,0,67,0.1,1.5,1004
68,0,0,68,0.1,1.5,1003
69,0,0,69,0.1,1.5,1001
70,0,0,70,0.1,1.5,962
71,0,0,71,0.1,1.5,951
72,0,0,72,0.1,1.5,943
73,0,0,73,0.1,1.5,974
74,0,0,74,0.1,1.5,984
75,0,0,75,0.1,1.5,1002
76,0,0,76,0.1,1.5,995
77,0,0,77,0.1,1.5,997
78,0,0,78,0.1,1.5,970
79,0,0,79,0.1,1.5,970
80,0,0,80,0.1,1.5,953
81,0,0,81,0.1,1.5,970
82,0,0,82,0.1,1.5,973
83,0,0,83,0.1,1.5,965
84,0,0,84,0.1,1.5,987
85,0,0,85,0.1,1.5,969
86,0,0,86,0.1,1.5,959
87,0,0,87,0.1,1.5,970
88,0,0,88,0.1,1.5,969
89,0,0,89,0.1,1.5,959
90,0,0,90,0.1,1.5,945
91,0,0,91,0.1,1.5,932
92,0,0,92,0.1,1.5,950
93,0,0,93,0.1,1.5,972
94,0,0,94,0.1,1.5,980
95,0,0,95,0.1,1.5,978
96,0,0,96,0.1,1.5,971
97,0,0,97,0.1,1.5,982
98,0,0,98,0.1,1.5,965
99,0,0,99,0.1,1.5,977
100,0,0,100,0.1,1.5,969
101,1,1,0,0.1,1.5,100
102,1,1,1,0.1,1.5,100
103,1,1,2,0.1,1.5,110
104,1,1,3,0.1,1.5,120
105,1,1,4,0.1,1.5,132
106,1,1,5,0.1,1.5,131
107,1,1,6,0.1,1.5,140
108,1,1,7,0.1,1.5,140
109,1,1,8,0.1,1.5,135
110,1,1,9,0.1,1.5,136
111,1,1,10,0.1,1.5,139
112,1,1,11,0.1,1.5,151
113,1,1,12,0.1,1.5,161
114,1,1,13,0.1,1.5,169
115,1,1,14,0.1,1.5,182
116,1,1,15,0.1,1.5,193
117,1,1,16,0.1,1.5,209
118,1,1,17,0.1,1.5,224
119,1,1,18,0.1,1.5,243
120,1,1,19,0.1,1.5,270
121,1,1,20,0.1,1.5,292
122,1,1,21,0.1,1.5,313
123,1,1,22,0.1,1.5,343
124,1,1,23,0.1,1.5,370
125,1,1,24,0.1,1.5,404
126,1,1,25,0.1,1.5,434
127,1,1,26,0.1,1.5,448
128,1,1,27,0.1,1.5,475
129,1,1,28,0.1,1.5,519
130,1,1,29,0.1,1.5,531
131,1,1,30,0.1,1.5,567
132,1,1,31,0.1,1.5,598
133,1,1,32,0.1,1.5,611
134,1,1,33,0.1,1.5,651
135,1,1,34,0.1,1.5,704
136,1,1,35,0.1,1.5,741
137,1,1,36,0.1,1.5,790
138,1,1,37,0.1,1.5,834
139,1,1,38,0.1,1.5,917
140,1,1,39,0.1,1.5,956
141,1,1,40,0.1,1.5,994
142,1,1,41,0.1,1.5,1029
143,1,1,42,0.1,1.5,1057
144,1,1,43,0.1,1.5,1089
145,1,1,44,0.1,1.5,1113
146,1,1,45,0.1,1.5,1110
147,1,1,46,0.1,1.5,1089
148,1,1,47,0.1,1.5,1054
149,1,1,48,0.1,1.5,1024
150,1,1,49,0.1,1.5,1016
151,1,1,50,0.1,1.5,1019
152,1,1,51,0.1,1.5,1041
153,1,1,52,0.1,1.5,1037
154,1,1,53,0.1,1.5,1033
155,1,1,54,0.1,1.5,1011
156,1,1,55,0.1,1.5,993
157,1,1,56,0.1,1.5,982
158,1,1,57,0.1,1.5,990
159,1,1,58,0.1,1.5,1016
160,1,1,59,0.1,1.5,1009
161,1,1,60,0.1,1.5,991
162,1,1,61,0.1,1.5,979
163,1,1,62,0.1,1.5,971
164,1,1,63,0.1,1.5,977
165,1,1,64,0.1,1.5,982
