,RunId,iteration,Step,reproduce_prob,growback_factor,SsAgent
0,0,0,0,0.1,0.15,100
1,0,0,1,0.1,0.15,100
2,0,0,2,0.1,0.15,110
3,0,0,3,0.1,0.15,119
4,0,0,4,0.1,0.15,126
5,0,0,5,0.1,0.15,134
6,0,0,6,0.1,0.15,142
7,0,0,7,0.1,0.15,152
8,0,0,8,0.1,0.15,166
9,0,0,9,0.1,0.15,170
10,0,0,10,0.1,0.15,176
11,0,0,11,0.1,0.15,174
12,0,0,12,0.1,0.15,167
13,0,0,13,0.1,0.15,159
14,0,0,14,0.1,0.15,165
15,0,0,15,0.1,0.15,151
16,0,0,16,0.1,0.15,144
17,0,0,17,0.1,0.15,133
18,0,0,18,0.1,0.15,124
19,0,0,19,0.1,0.15,122
20,0,0,20,0.1,0.15,107
21,0,0,21,0.1,0.15,103
22,0,0,22,0.1,0.15,96
23,0,0,23,0.1,0.15,90
24,0,0,24,0.1,0.15,89
25,0,0,25,0.1,0.15,84
26,0,0,26,0.1,0.15,84
27,0,0,27,0.1,0.15,89
28,0,0,28,0.1,0.15,89
29,0,0,29,0.1,0.15,87
30,0,0,30,0.1,0.15,90
31,0,0,31,0.1,0.15,90
32,0,0,32,0.1,0.15,91
33,0,0,33,0.1,0.15,91
34,0,0,34,0.1,0.15,92
35,0,0,35,0.1,0.15,89
36,0,0,36,0.1,0.15,88
37,0,0,37,0.1,0.15,93
38,0,0,38,0.1,0.15,99
39,0,0,39,0.1,0.15,101
40,0,0,40,0.1,0.15,108
41,0,0,41,0.1,0.15,106
42,0,0,42,0.1,0.15,109
43,0,0,43,0.1,0.15,111
44,0,0,44,0.1,0.15,120
45,0,0,45,0.1,0.15,127
46,0,0,46,0.1,0.15,124
47,0,0,47,0.1,0.15,131
48,0,0,48,0.1,0.15,136
49,0,0,49,0.1,0.15,137
50,0,0,50,0.1,0.15,132
51,0,0,51,0.1,0.15,112
52,0,0,52,0.1,0.15,96
53,0,0,53,0.1,0.15,92
54,0,0,54,0.1,0.15,90
55,0,0,55,0.1,0.15,91
56,0,0,56,0.1,0.15,87
57,0,0,57,0.1,0.15,92
58,0,0,58,0.1,0.15,92
59,0,0,59,0.1,0.15,95
60,0,0,60,0.1,0.15,95
61,0,0,61,0.1,0.15,97
62,0,0,62,0.1,0.15,94
63,0,0,63,0.1,0.15,87
64,0,0,64,0.1,0.15,89
65,0,0,65,0.1,0.15,82
66,0,0,66,0.1,0.15,87
67,0,0,67,0.1,0.15,91
68,0,0,68,0.1,0.15,96
69,0,0,69,0.1,0.15,98
70,0,0,70,0.1,0.15,94
71,0,0,71,0.1,0.15,94
72,0,0,72,0.1,0.15,91
73,0,0,73,0.1,0.15,90
74,0,0,74,0.1,0.15,87
75,0,0,75,0.1,0.15,89
76,0,0,76,0.1,0.15,94
77,0,0,77,0.1,0.15,98
78,0,0,78,0.1,0.15,102
79,0,0,79,0.1,0.15,106
80,0,0,80,0.1,0.15,103
81,0,0,81,0.1,0.15,108
82,0,0,82,0.1,0.15,110
83,0,0,83,0.1,0.15,116
84,0,0,84,0.1,0.15,115
85,0,0,85,0.1,0.15,119
86,0,0,86,0.1,0.15,116
87,0,0,87,0.1,0.15,117
88,0,0,88,0.1,0.15,115
89,0,0,89,0.1,0.15,116
90,0,0,90,0.1,0.15,113
91,0,0,91,0.1,0.15,106
92,0,0,92,0.1,0.15,110
93,0,0,93,0.1,0.15,106
94,0,0,94,0.1,0.15,99
95,0,0,95,0.1,0.15,102
96,0,0,96,0.1,0.15,100
97,0,0,97,0.1,0.15,95
98,0,0,98,0.1,0.15,86
99,0,0,99,0.1,0.15,74
100,0,0,100,0.1,0.15,68
101,1,1,0,0.1,0.15,100
102,1,1,1,0.1,0.15,100
103,1,1,2,0.1,0.15,106
104,1,1,3,0.1,0.15,117
105,1,1,4,0.1,0.15,125
106,1,1,5,0.1,0.15,130
107,1,1,6,0.1,0.15,136
108,1,1,7,0.1,0.15,139
109,1,1,8,0.1,0.15,155
110,1,1,9,0.1,0.15,171
111,1,1,10,0.1,0.15,173
112,1,1,11,0.1,0.15,178
113,1,1,12,0.1,0.15,178
114,1,1,13,0.1,0.15,168
115,1,1,14,0.1,0.15,173
116,1,1,15,0.1,0.15,176
117,1,1,16,0.1,0.15,171
118,1,1,17,0.1,0.15,153
119,1,1,18,0.1,0.15,146
120,1,1,19,0.1,0.15,128
121,1,1,20,0.1,0.15,120
122,1,1,21,0.1,0.15,109
123,1,1,22,0.1,0.15,113
124,1,1,23,0.1,0.15,106
125,1,1,24,0.1,0.15,98
126,1,1,25,0.1,0.15,88
127,1,1,26,0.1,0.15,86
128,1,1,27,0.1,0.15,86
129,1,1,28,0.1,0.15,94
130,1,1,29,0.1,0.15,96
131,1,1,30,0.1,0.15,101
132,1,1,31,0.1,0.15,105
133,1,1,32,0.1,0.15,110
134,1,1,33,0.1,0.15,115
135,1,1,34,0.1,0.15,120
136,1,1,35,0.1,0.15,118
137,1,1,36,0.1,0.15,119
138,1,1,37,0.1,0.15,120
139,1,1,38,0.1,0.15,118
140,1,1,39,0.1,0.15,117
141,1,1,40,0.1,0.15,118
142,1,1,41,0.1,0.15,121
143,1,1,42,0.1,0.15,124
144,1,1,43,0.1,0.15,127
145,1,1,44,0.1,0.15,115
146,1,1,45,0.1,0.15,118
147,1,1,46,0.1,0.15,114
148,1,1,47,0.1,0.15,103
149,1,1,48,0.1,0.15,84
150,1,1,49,0.1,0.15,79
151,1,1,50,0.1,0.15,80
152,1,1,51,0.1,0.15,79
153,1,1,52,0.1,0.15,76
154,1,1,53,0.1,0.15,80
155,1,1,54,0.1,0.15,84
156,1,1,55,0.1,0.15,86
157,1,1,56,0.1,0.15,91
158,1,1,57,0.1,0.15,97
159,1,1,58,0.1,0.15,99
160,1,1,59,0.1,0.15,105
161,1,1,60,0.1,0.15,106
162,1,1,61,0.1,0.15,116
163,1,1,62,0.1,0.15,116
164,1,1,63,0.1,0.15,119
165,1,1,64,0.1,0.15,119
166,1,1,65,0.1,0.15,114
