,RunId,iteration,Step,reproduce_prob,growback_factor,Average,Oscillation
201,201,16,12,0.5318181818181819,0.15,228.75,119.12642449074788
202,202,16,62,0.5909090909090909,0.15,43.4,68.99281648907392
203,203,16,44,0.65,0.15,108.36363636363636,96.68161496536592
204,204,17,100,0.0,0.15,45.48,0.0
205,205,17,100,0.059090909090909,0.15,105.68,7.734802048388055
206,206,17,100,0.1181818181818181,0.15,99.06,19.781312648334524
207,207,17,100,0.1772727272727272,0.15,98.2,25.560356332554093
208,208,17,100,0.2363636363636363,0.15,95.86,30.553528489158637
209,209,17,100,0.2954545454545454,0.15,93.38,53.77194104404639
210,210,17,100,0.3545454545454545,0.15,96.96,61.24137730321581
211,211,17,56,0.4727272727272727,0.15,69.86,76.44940221697324
212,212,17,100,0.4136363636363636,0.15,79.62,66.20238256976367
213,213,17,11,0.5909090909090909,0.15,246.0909090909091,120.15434978921236
214,214,17,100,0.5318181818181819,0.15,85.3,65.08364719188552
215,215,17,49,0.65,0.15,99.14285714285714,87.68630993844259
216,216,18,100,0.0,0.15,47.78,0.0
217,217,18,100,0.059090909090909,0.15,107.42,8.825678107773946
218,218,18,100,0.1181818181818181,0.15,98.94,15.643903276516518
219,219,18,100,0.1772727272727272,0.15,101.36,20.764493437594204
220,220,18,100,0.2363636363636363,0.15,94.46,54.11420697064017
221,221,18,100,0.2954545454545454,0.15,88.04,46.05135982247778
222,222,18,100,0.3545454545454545,0.15,81.38,50.30203220254461
223,223,18,56,0.4136363636363636,0.15,71.48,63.05331148304869
224,224,18,14,0.5318181818181819,0.15,192.2142857142857,109.6664681345649
225,225,18,55,0.4727272727272727,0.15,77.68,81.33681402670159
226,226,18,14,0.5909090909090909,0.15,189.0,127.6194317393594
227,227,18,47,0.65,0.15,98.61702127659576,95.67542357542644
228,228,19,100,0.0,0.15,41.0,0.0
229,229,19,100,0.059090909090909,0.15,104.98,8.855341124993016
230,230,19,100,0.1181818181818181,0.15,99.42,26.137387355005277
231,231,19,100,0.1772727272727272,0.15,94.06,27.564351437770643
232,232,19,100,0.2363636363636363,0.15,96.0,40.94771496224445
233,233,19,100,0.2954545454545454,0.15,88.72,59.24917002140834
234,234,19,100,0.3545454545454545,0.15,77.98,52.75401260482317
235,235,19,18,0.4727272727272727,0.15,152.16666666666666,114.75727467823523
236,236,19,100,0.4136363636363636,0.15,38.1,55.229884716587
237,237,19,13,0.5318181818181819,0.15,210.92307692307693,128.34828947597703
238,238,19,13,0.5909090909090909,0.15,210.0,135.00052196505072
239,239,19,11,0.65,0.15,240.8181818181818,135.2181393565189
240,240,20,100,0.0,0.15,48.76,0.0
241,241,20,100,0.059090909090909,0.15,105.4,9.020944743614226
242,242,20,100,0.1181818181818181,0.15,100.74,10.919864633750842
243,243,20,100,0.1772727272727272,0.15,94.94,34.57893076363528
244,244,20,100,0.2363636363636363,0.15,94.98,45.76816473849572
245,245,20,100,0.2954545454545454,0.15,94.94,56.804153006905466
246,246,20,100,0.3545454545454545,0.15,74.54,55.3557524880247
247,247,20,71,0.4136363636363636,0.15,87.64,91.167458668987
248,248,20,13,0.5318181818181819,0.15,206.46153846153845,120.48759704063336
249,249,20,15,0.5909090909090909,0.15,178.46666666666667,130.11931018682233
250,250,20,12,0.65,0.15,212.0,129.4680295740374
251,251,20,100,0.4727272727272727,0.15,84.36,67.55714300120331
252,252,21,100,0.0,0.15,46.06,0.0
253,253,21,100,0.059090909090909,0.15,103.12,8.291022329131856
254,254,21,100,0.1181818181818181,0.15,100.66,15.775945687021366
255,255,21,100,0.1772727272727272,0.15,98.02,23.210625639655813
256,256,21,100,0.2363636363636363,0.15,94.34,40.63612047186432
257,257,21,100,0.2954545454545454,0.15,93.12,57.72956156459646
258,258,21,100,0.3545454545454545,0.15,85.16,69.99433160707471
259,259,21,52,0.4136363636363636,0.15,91.78,70.658791221033
260,260,21,56,0.5318181818181819,0.15,66.6,71.07177824877773
261,261,21,100,0.5909090909090909,0.15,83.84,66.13553833272138
262,262,21,100,0.4727272727272727,0.15,93.02,63.31310668646445
263,263,21,11,0.65,0.15,230.27272727272728,127.65356179692098
264,264,22,100,0.0,0.15,44.74,0.0
265,265,22,100,0.059090909090909,0.15,104.66,7.372277101939431
266,266,22,100,0.1181818181818181,0.15,104.22,18.543462212427954
267,267,22,100,0.1772727272727272,0.15,96.8,35.91904271712876
268,268,22,100,0.2363636363636363,0.15,95.72,51.91023805723047
269,269,22,100,0.2954545454545454,0.15,90.92,58.37977916240032
270,270,22,14,0.4136363636363636,0.15,194.7142857142857,81.95033798327482
271,271,22,100,0.3545454545454545,0.15,100.68,51.862130885310506
272,272,22,13,0.4727272727272727,0.15,212.84615384615384,117.04960760678486
273,273,22,13,0.5318181818181819,0.15,204.7692307692308,114.14075341109238
274,274,22,12,0.5909090909090909,0.15,220.5,123.73596405793587
275,275,22,10,0.65,0.15,275.9,126.32969982205395
276,276,23,100,0.0,0.15,44.64,0.0
277,277,23,100,0.059090909090909,0.15,107.88,6.2128967420764845
278,278,23,100,0.1181818181818181,0.15,101.46,20.099565644232435
279,279,23,100,0.1772727272727272,0.15,92.94,28.94778933784857
280,280,23,100,0.2363636363636363,0.15,93.4,53.09837383021262
281,281,23,100,0.3545454545454545,0.15,88.12,75.69161937861547
282,282,23,100,0.2954545454545454,0.15,87.98,68.0298752463165
283,283,23,100,0.4727272727272727,0.15,86.54,54.226033025086736
284,284,23,52,0.5318181818181819,0.15,90.0,72.47301236091705
285,285,23,75,0.4136363636363636,0.15,83.52,76.75594440105439
286,286,23,11,0.5909090909090909,0.15,247.54545454545453,129.3388542928921
287,287,23,12,0.65,0.15,226.25,124.86091472669224
288,288,24,100,0.0,0.15,42.52,0.0
289,289,24,100,0.059090909090909,0.15,99.76,11.80772122749667
290,290,24,100,0.1181818181818181,0.15,96.3,28.657385487663493
291,291,24,100,0.1772727272727272,0.15,99.76,26.763840105195435
292,292,24,100,0.2363636363636363,0.15,96.98,25.068162959320084
293,293,24,16,0.3545454545454545,0.15,174.75,105.2691189688424
294,294,24,100,0.2954545454545454,0.15,93.94,52.0144612825158
295,295,24,100,0.4136363636363636,0.15,82.78,57.16233518133036
296,296,24,11,0.5318181818181819,0.15,251.8181818181818,126.0749661818846
297,297,24,100,0.4727272727272727,0.15,68.72,68.14256059993069
298,298,24,12,0.65,0.15,226.16666666666663,152.78496022941746
299,299,24,46,0.5909090909090909,0.15,103.80434782608695,82.25307606463961
300,300,25,100,0.0,0.15,44.54,0.0
301,301,25,100,0.059090909090909,0.15,105.5,10.382368375560604
302,302,25,100,0.1181818181818181,0.15,100.06,15.253899069429394
303,303,25,100,0.1772727272727272,0.15,99.84,29.491040722429556
304,304,25,100,0.2363636363636363,0.15,95.48,39.56886664632088
305,305,25,100,0.2954545454545454,0.15,94.9,52.57525038907568
306,306,25,100,0.3545454545454545,0.15,84.9,54.83474678381402
307,307,25,100,0.4136363636363636,0.15,89.82,72.18586478190991
308,308,25,100,0.4727272727272727,0.15,58.82,59.15454978215096
309,309,25,12,0.5318181818181819,0.15,222.58333333333331,116.93885850314054
310,310,25,12,0.5909090909090909,0.15,216.83333333333331,131.68367882080088
311,311,26,100,0.0,0.15,46.9,0.0
312,312,25,100,0.65,0.15,88.04,80.48287242156526
313,313,26,100,0.059090909090909,0.15,107.38,7.85546924055488
314,314,26,100,0.1181818181818181,0.15,99.92,21.11124320486429
315,315,26,100,0.1772727272727272,0.15,97.02,32.12217383693009
316,316,26,100,0.2363636363636363,0.15,100.58,39.97487048049158
317,317,26,100,0.3545454545454545,0.15,90.36,62.22683846836399
318,318,26,100,0.2954545454545454,0.15,96.44,51.33304781423049
319,319,26,15,0.4727272727272727,0.15,170.0,100.68291640890646
320,320,26,56,0.4136363636363636,0.15,73.38,73.80636155805708
321,321,26,15,0.5318181818181819,0.15,183.4,121.22180751015765
322,322,26,48,0.5909090909090909,0.15,101.02083333333331,89.09046662293545
323,323,26,100,0.65,0.15,43.36,66.43135712245933
324,324,27,100,0.0,0.15,43.88,0.0
325,325,27,100,0.059090909090909,0.15,105.98,6.3839953745587
326,326,27,100,0.1181818181818181,0.15,99.36,15.90827924395571
327,327,27,100,0.1772727272727272,0.15,97.04,31.27151317321701
328,328,27,100,0.2363636363636363,0.15,90.52,38.39644986743919
329,329,27,100,0.2954545454545454,0.15,88.88,70.67472340254085
330,330,27,100,0.3545454545454545,0.15,68.46,70.30235878448491
331,331,27,100,0.4136363636363636,0.15,91.84,51.997259103846304
332,332,27,100,0.4727272727272727,0.15,90.22,64.35846460616568
333,333,27,54,0.5318181818181819,0.15,82.12,83.22517064651723
334,334,27,14,0.65,0.15,195.7142857142857,138.5793709158034
335,335,27,60,0.5909090909090909,0.15,45.18,82.00372846049672
336,336,28,100,0.0,0.15,49.0,0.0
337,337,28,100,0.059090909090909,0.15,104.32,8.258702313094485
338,338,28,100,0.1181818181818181,0.15,102.78,13.87295105859652
339,339,28,100,0.1772727272727272,0.15,100.72,23.56264172187256
340,340,28,100,0.2363636363636363,0.15,98.22,37.89256942656444
341,341,28,100,0.3545454545454545,0.15,66.26,63.83000794029931
342,342,28,100,0.2954545454545454,0.15,85.68,51.79302921809909
343,343,28,13,0.4727272727272727,0.15,217.53846153846155,113.6882274132083
344,344,28,12,0.5318181818181819,0.15,220.5,125.80656958904224
345,345,28,13,0.5909090909090909,0.15,198.92307692307693,119.10379887472064
346,346,28,100,0.4136363636363636,0.15,82.62,60.65123166028638
347,347,28,11,0.65,0.15,247.9090909090909,146.71612455922914
348,348,29,100,0.0,0.15,46.58,0.0
349,349,29,100,0.059090909090909,0.15,105.58,7.346761470420475
350,350,29,100,0.1772727272727272,0.15,96.5,26.662341699572814
351,351,29,100,0.1181818181818181,0.15,97.78,17.544791023306566
352,352,29,100,0.2363636363636363,0.15,95.92,39.67803594570229
353,353,29,100,0.2954545454545454,0.15,94.6,52.56980417852876
354,354,29,17,0.3545454545454545,0.15,158.58823529411765,82.38702800178604
355,355,29,18,0.4136363636363636,0.15,157.16666666666666,100.80974213530254
356,356,29,16,0.5318181818181819,0.15,163.75,98.23532359828904
357,357,29,100,0.4727272727272727,0.15,82.62,68.9800391311207
358,358,29,72,0.5909090909090909,0.15,83.9,79.66910666665609
359,359,29,11,0.65,0.15,237.0,147.5223979064545
0,359,0,100,0.0,0.15,43.2,0.0
1,360,0,100,0.059090909090909,0.15,103.16,11.348789172948171
2,361,0,100,0.1181818181818181,0.15,100.16,20.233859899759874
3,362,0,100,0.1772727272727272,0.15,99.7,26.02650018583279
4,363,0,100,0.2363636363636363,0.15,92.52,42.32845426285711
5,364,0,100,0.2954545454545454,0.15,96.28,44.16340883886256
6,365,0,16,0.4136363636363636,0.15,173.0,90.63416995142764
7,366,0,100,0.3545454545454545,0.15,84.66,57.22021125225916
8,367,0,100,0.5318181818181819,0.15,91.3,59.16330634092976
9,368,0,100,0.4727272727272727,0.15,93.96,65.99032163702469
10,369,0,12,0.5909090909090909,0.15,225.75,126.47709324531334
11,370,0,49,0.65,0.15,100.53061224489797,94.15689944450226
12,371,1,100,0.0,0.15,47.34,0.0
13,372,1,100,0.059090909090909,0.15,102.7,6.802758368446181
14,373,1,100,0.1181818181818181,0.15,100.98,14.034804720973336
15,374,1,100,0.1772727272727272,0.15,95.2,21.53094742384341
16,375,1,100,0.2363636363636363,0.15,93.12,40.28123705955824
17,376,1,100,0.2954545454545454,0.15,96.2,56.13458878849897
18,377,1,100,0.3545454545454545,0.15,88.98,43.3340406093186
19,378,1,12,0.4727272727272727,0.15,223.75,85.38682403510866
20,379,1,16,0.5318181818181819,0.15,161.375,121.13701987366552
21,380,1,13,0.5909090909090909,0.15,210.0,127.44756078611582
22,381,1,100,0.4136363636363636,0.15,74.68,60.498628286433465
23,382,1,13,0.65,0.15,206.23076923076923,127.52830710652869
24,383,2,100,0.0,0.15,48.02,0.0
25,384,2,100,0.059090909090909,0.15,106.48,6.414192798704602
26,385,2,100,0.1181818181818181,0.15,100.94,13.287394611323142
27,386,2,100,0.1772727272727272,0.15,91.5,34.26357179806703
28,387,2,100,0.2363636363636363,0.15,99.92,36.90355705010564
29,388,2,100,0.2954545454545454,0.15,89.78,51.031859392044645
30,389,2,100,0.3545454545454545,0.15,93.06,60.15171705737036
31,390,2,13,0.4727272727272727,0.15,211.23076923076923,112.8531810814164
32,391,2,15,0.5318181818181819,0.15,183.06666666666663,118.0016217053093
33,392,2,100,0.4136363636363636,0.15,44.7,58.98293470248596
34,393,2,13,0.5909090909090909,0.15,210.53846153846155,127.462329287663
35,394,2,11,0.65,0.15,251.1818181818182,150.44393485222443
36,395,3,100,0.0,0.15,45.9,0.0
37,396,3,100,0.059090909090909,0.15,104.48,10.246474564350446
38,397,3,100,0.1181818181818181,0.15,97.32,15.354333440768926
39,398,3,100,0.1772727272727272,0.15,96.74,33.986043559430044
40,399,3,100,0.2363636363636363,0.15,86.5,41.86343193793861
41,400,3,100,0.2954545454545454,0.15,92.9,66.10889430575945
42,401,3,15,0.4136363636363636,0.15,190.2,105.00131236926386
43,402,3,100,0.3545454545454545,0.15,84.58,58.87563130675222
44,403,3,13,0.5318181818181819,0.15,208.23076923076923,107.68860294962283
45,404,3,17,0.5909090909090909,0.15,154.2941176470588,133.9472607350004
46,405,3,73,0.4727272727272727,0.15,84.86,73.76273888368905
47,406,3,56,0.65,0.15,60.54,73.5452168212888
48,407,4,100,0.0,0.15,44.9,0.0
49,408,4,100,0.059090909090909,0.15,108.54,6.886178213260029
50,409,4,100,0.1181818181818181,0.15,97.6,13.21581117556852
51,410,4,100,0.1772727272727272,0.15,97.4,34.910554327553136
52,411,4,100,0.2363636363636363,0.15,98.88,34.72453034931907
53,412,4,100,0.2954545454545454,0.15,87.86,70.73821986698191
54,413,4,100,0.3545454545454545,0.15,65.98,76.23039389430858
55,414,4,100,0.4136363636363636,0.15,76.4,54.26569294877291
56,415,4,14,0.5318181818181819,0.15,189.14285714285717,110.95385217401
57,416,4,100,0.4727272727272727,0.15,85.32,69.52926965082149
58,417,4,11,0.5909090909090909,0.15,252.72727272727272,126.46193382776188
59,418,4,11,0.65,0.15,242.9090909090909,133.02658069275745
60,419,5,100,0.0,0.15,50.38,0.0
61,420,5,100,0.059090909090909,0.15,107.04,5.597882748336934
62,421,5,100,0.1181818181818181,0.15,97.24,16.513283291113794
63,422,5,100,0.1772727272727272,0.15,96.02,29.41963256220193
64,423,5,100,0.2363636363636363,0.15,95.96,49.89894061984174
65,424,5,100,0.2954545454545454,0.15,92.14,56.83201114462997
66,425,5,100,0.3545454545454545,0.15,95.38,56.90703387095469
67,426,5,15,0.4727272727272727,0.15,185.53333333333333,120.46740855949012
68,427,5,12,0.5318181818181819,0.15,212.0,113.11259340991332
