,RunId,iteration,Step,reproduce_prob,growback_factor,SsAgent
0,0,0,0,0.1,2.5,100
1,0,0,1,0.1,2.5,100
2,0,0,2,0.1,2.5,116
3,0,0,3,0.1,2.5,130
4,0,0,4,0.1,2.5,129
5,0,0,5,0.1,2.5,140
6,0,0,6,0.1,2.5,150
7,0,0,7,0.1,2.5,157
8,0,0,8,0.1,2.5,164
9,0,0,9,0.1,2.5,169
10,0,0,10,0.1,2.5,179
11,0,0,11,0.1,2.5,185
12,0,0,12,0.1,2.5,196
13,0,0,13,0.1,2.5,216
14,0,0,14,0.1,2.5,239
15,0,0,15,0.1,2.5,259
16,0,0,16,0.1,2.5,282
17,0,0,17,0.1,2.5,302
18,0,0,18,0.1,2.5,325
19,0,0,19,0.1,2.5,351
20,0,0,20,0.1,2.5,373
21,0,0,21,0.1,2.5,402
22,0,0,22,0.1,2.5,421
23,0,0,23,0.1,2.5,441
24,0,0,24,0.1,2.5,471
25,0,0,25,0.1,2.5,509
26,0,0,26,0.1,2.5,544
27,0,0,27,0.1,2.5,562
28,0,0,28,0.1,2.5,582
29,0,0,29,0.1,2.5,623
30,0,0,30,0.1,2.5,651
31,0,0,31,0.1,2.5,662
32,0,0,32,0.1,2.5,706
33,0,0,33,0.1,2.5,743
34,0,0,34,0.1,2.5,775
35,0,0,35,0.1,2.5,803
36,0,0,36,0.1,2.5,809
37,0,0,37,0.1,2.5,835
38,0,0,38,0.1,2.5,862
39,0,0,39,0.1,2.5,920
40,0,0,40,0.1,2.5,965
41,0,0,41,0.1,2.5,1008
42,0,0,42,0.1,2.5,1053
43,0,0,43,0.1,2.5,1098
44,0,0,44,0.1,2.5,1138
45,0,0,45,0.1,2.5,1183
46,0,0,46,0.1,2.5,1233
47,0,0,47,0.1,2.5,1293
48,0,0,48,0.1,2.5,1323
49,0,0,49,0.1,2.5,1376
50,0,0,50,0.1,2.5,1413
51,0,0,51,0.1,2.5,1437
52,0,0,52,0.1,2.5,1492
53,0,0,53,0.1,2.5,1513
54,0,0,54,0.1,2.5,1540
55,0,0,55,0.1,2.5,1562
56,0,0,56,0.1,2.5,1593
57,0,0,57,0.1,2.5,1614
58,0,0,58,0.1,2.5,1651
59,0,0,59,0.1,2.5,1656
60,0,0,60,0.1,2.5,1652
61,0,0,61,0.1,2.5,1659
62,0,0,62,0.1,2.5,1654
63,0,0,63,0.1,2.5,1666
64,0,0,64,0.1,2.5,1672
65,0,0,65,0.1,2.5,1692
66,0,0,66,0.1,2.5,1717
67,0,0,67,0.1,2.5,1700
68,0,0,68,0.1,2.5,1679
69,0,0,69,0.1,2.5,1697
70,0,0,70,0.1,2.5,1694
71,0,0,71,0.1,2.5,1707
72,0,0,72,0.1,2.5,1703
73,0,0,73,0.1,2.5,1716
74,0,0,74,0.1,2.5,1725
75,0,0,75,0.1,2.5,1740
76,0,0,76,0.1,2.5,1754
77,0,0,77,0.1,2.5,1765
78,0,0,78,0.1,2.5,1754
79,0,0,79,0.1,2.5,1767
80,0,0,80,0.1,2.5,1732
81,0,0,81,0.1,2.5,1715
82,0,0,82,0.1,2.5,1750
83,0,0,83,0.1,2.5,1721
84,0,0,84,0.1,2.5,1714
85,0,0,85,0.1,2.5,1720
86,0,0,86,0.1,2.5,1716
87,0,0,87,0.1,2.5,1731
88,0,0,88,0.1,2.5,1731
89,0,0,89,0.1,2.5,1700
90,0,0,90,0.1,2.5,1717
91,0,0,91,0.1,2.5,1729
92,0,0,92,0.1,2.5,1723
93,0,0,93,0.1,2.5,1717
94,0,0,94,0.1,2.5,1716
95,0,0,95,0.1,2.5,1724
96,0,0,96,0.1,2.5,1719
97,0,0,97,0.1,2.5,1733
98,0,0,98,0.1,2.5,1713
99,0,0,99,0.1,2.5,1703
100,0,0,100,0.1,2.5,1704
101,1,1,0,0.1,2.5,100
102,1,1,1,0.1,2.5,100
103,1,1,2,0.1,2.5,106
104,1,1,3,0.1,2.5,112
105,1,1,4,0.1,2.5,124
106,1,1,5,0.1,2.5,126
107,1,1,6,0.1,2.5,127
108,1,1,7,0.1,2.5,128
109,1,1,8,0.1,2.5,136
110,1,1,9,0.1,2.5,140
111,1,1,10,0.1,2.5,140
112,1,1,11,0.1,2.5,141
113,1,1,12,0.1,2.5,151
114,1,1,13,0.1,2.5,166
115,1,1,14,0.1,2.5,179
116,1,1,15,0.1,2.5,191
117,1,1,16,0.1,2.5,213
118,1,1,17,0.1,2.5,227
119,1,1,18,0.1,2.5,242
120,1,1,19,0.1,2.5,265
121,1,1,20,0.1,2.5,288
122,1,1,21,0.1,2.5,308
123,1,1,22,0.1,2.5,333
124,1,1,23,0.1,2.5,366
125,1,1,24,0.1,2.5,392
126,1,1,25,0.1,2.5,428
127,1,1,26,0.1,2.5,467
128,1,1,27,0.1,2.5,502
129,1,1,28,0.1,2.5,554
130,1,1,29,0.1,2.5,578
131,1,1,30,0.1,2.5,620
132,1,1,31,0.1,2.5,660
133,1,1,32,0.1,2.5,711
